Year,Fips,Data
2006,05027,25.4
2006,05029,16.1
2006,05031,16.7
2006,05033,16.8
2006,05035,24.9
2006,05037,19
2006,05039,21.9
2006,05041,31.4
2006,05043,19.1
2006,05045,13.4
2006,05047,16.4
2006,05049,20
2006,05051,16.9
2006,05053,11.8
2006,05055,16
2006,05057,23
2006,05059,14.8
2006,05061,18.6
2006,05063,14.5
2006,05065,20.3
2006,05067,26.1
2006,05069,23.8
2006,05071,19
2006,05073,23.2
2006,05075,21.7
2006,05077,36.5
2006,05079,25.1
2006,05081,19.1
2006,05083,17.2
2006,05085,12.2
2006,05087,18.7
2006,05089,16.8
2006,05091,17.3
2006,05093,27.8
2006,05095,26.5
2006,05097,19.4
2006,05099,19.8
2006,05101,23
2006,05103,21.2
2006,05105,18.2
2006,05107,35.4
2006,05109,19.1
2006,05111,22.8
2006,05113,20.3
2006,05115,17.5
2006,05117,18
2006,05119,14.2
2006,05121,19.6
2006,05123,29.8
2006,05125,10.6
2006,05127,20.6
2006,05129,26.7
2006,05131,15.2
2006,05133,20.5
2006,05135,19.7
2006,05137,21.6
2006,05139,20.5
2006,05141,18.6
2006,05143,15.1
2006,05145,15.6
2006,05147,28.1
2006,05149,17.1
2006,06000,13.1
2006,06001,11.1
2006,06003,16.4
2006,06005,9
2006,06007,16.7
2006,06009,10.8
2006,06011,13.7
2006,06013,7.9
2006,06015,21.8
2006,06017,7.6
2006,06019,20.8
2006,06021,17.8
2006,06023,18
2006,06025,19.4
2006,06027,11.5
2006,06029,20.5
2006,06031,21.3
2006,06033,17.1
2006,06035,15.6
2006,06037,15.4
2006,06039,21.1
2006,06041,8.3
2006,06043,13.4
2006,06045,16.8
2006,06047,20.7
2006,06049,18.7
2006,06051,9.7
2006,06053,11.6
2006,06055,10.3
2006,06057,7.9
2006,06059,9.8
2006,06061,5.7
2006,06063,10.8
2006,06065,12.2
2006,06067,12.1
2006,06069,9.6
2006,06071,13.8
2006,06073,11.7
2006,06075,12.1
2006,06077,14.4
2006,06079,13.1
2006,06081,7.2
2006,06083,15.8
2006,06085,9
2006,06087,11.9
2006,06089,16.7
2006,06091,11.4
2006,06093,17.6
2006,06095,10.4
2006,06097,9.6
2006,06099,14.4
2006,06101,13.3
2006,06103,17.6
2006,06105,16.6
2006,06107,21.6
2006,06109,11.4
2006,06111,9
2006,06113,16.9
2006,06115,19
2006,08000,11.6
2006,08001,12.5
2006,08003,22.8
2006,08005,10.3
2006,08007,10.5
2006,08009,17.8
2006,08011,24.3
2006,08013,11.1
2006,08014,5.8
2006,08015,13.1
2006,08017,13.4
2006,08019,7.3
2006,08021,24
2006,08023,29.5
2006,08025,35.6
2006,08027,13
2006,08029,13.7
2006,08031,19.7
2006,08033,13.9
2006,08035,2.5
2006,08037,7.3
2006,08039,5.3
2006,08041,9.3
2006,08043,16.9
2006,08045,7.6
2006,08047,5.6
2006,08049,7.8
2006,08051,13.7
2006,08053,9.1
2006,08055,25.5
2006,08057,16.1
2006,08059,7
2006,08061,13.2
2006,08063,13.7
2006,08065,13.9
2006,08067,11.5
2006,08069,12.1
2006,08071,16.4
2006,08073,17.9
2006,08075,12.7
2006,08077,12.4
2006,08079,10
2006,08081,10.1
2006,08083,18
2006,08085,12.5
2006,08087,13.8
2006,08089,19.4
2006,08091,8
2006,08093,7.6
2006,08095,11.2
2006,08097,5.6
2006,08099,20.4
2006,08101,17
2006,08103,9.8
2006,08105,16.6
2006,08107,6.5
2006,08109,26.4
2006,08111,16.9
2006,08113,9.4
2006,08115,12.8
2006,08117,7.1
2006,08119,8.1
2006,08121,13
2006,08123,14.3
2006,08125,13.5
2006,09000,8.3
2006,09001,6.8
2006,09003,9.8
2006,09005,6
2006,09007,6.5
2006,09009,9.9
2006,09011,6.7
2006,09013,5.9
2006,09015,9.3
2006,10000,10.7
2006,10001,12.7
2006,10003,9.9
2006,10005,11.3
2006,11000,18.1
2006,11001,18.1
2006,12000,12.6
2006,12001,21.8
2006,12003,14.7
2006,12005,13.8
2006,12007,16.3
2006,12009,10
2006,12011,11.2
2006,12013,20.4
2006,12015,8.5
2006,12017,11.8
2006,12019,6.8
2006,12021,9.8
2006,12023,18.2
2006,12027,30.3
2006,12029,22.6
2006,12031,13.7
2006,12033,15.9
2006,12035,8.2
2006,12037,18.5
2006,12039,19.7
2006,12041,17.6
2006,12043,15.8
2006,12045,19.2
2006,12047,24.3
2006,12049,22
2006,12051,22.7
2006,12053,12
2006,12055,14.4
2006,12057,12.8
2006,12059,20.9
2006,12061,10.5
2006,12063,19.1
2006,12065,18.1
2006,12067,22.3
2006,12069,10.2
2006,12071,9.2
2006,12073,18.7
2006,12075,17.8
2006,12077,19.4
2006,12079,20.9
2006,12081,11.4
2006,12083,12.2
2006,12085,8.7
2006,12086,16.4
2006,12087,11.5
2006,12089,9.4
2006,12091,9.6
2006,12093,16
2006,12095,11.9
2006,12097,12.1
2006,12099,10.6
2006,12101,10.2
2006,12103,12.3
2006,12105,13.4
2006,12107,22.1
2006,12109,7.6
2006,12111,12.6
2006,12113,10.8
2006,12115,9
2006,12117,9.6
2006,12119,13.1
2006,12121,18.1
2006,12123,20.6
2006,12125,19.4
2006,12127,12.9
2006,12129,12.2
2006,12131,13.3
2006,12133,19.3
2006,13000,14.8
2006,13001,18.8
2006,13003,22.7
2006,13005,20.1
2006,13007,27
2006,13009,22.1
2006,13011,14.6
2006,13013,11.2
2006,13015,12
2006,13017,27.1
2006,13019,20.1
2006,13021,21.1
2006,13023,17.2
2006,13025,19.7
2006,13027,25.9
2006,13029,10.5
2006,13031,22.5
2006,13033,23.4
2006,13035,13.5
2006,13037,32.4
2006,13039,11.8
2006,13043,25.3
2006,13045,14.5
2006,13047,10.4
2006,13049,24
2006,13051,17.6
2006,13053,18.8
2006,13055,18.5
2006,13057,7.1
2006,13059,32.2
2006,13061,30
2006,13063,14.6
2006,13065,24.2
2006,13067,9.8
2006,13069,21
2006,13071,25.3
2006,13073,6.2
2006,13075,22.2
2006,13077,11.1
2006,13079,16.7
2006,13081,33.4
2006,13083,13.3
2006,13085,9.5
2006,13087,25.1
2006,13089,14.6
2006,13091,20.3
2006,13093,25.3
2006,13095,27.9
2006,13097,11.2
2006,13099,25.6
2006,13101,25
2006,13103,9.7
2006,13105,22.8
2006,13107,26.2
2006,13109,23.8
2006,13111,14.6
2006,13113,4.5
2006,13115,17.1
2006,13117,5.2
2006,13119,15.5
2006,13121,15.7
2006,13123,16.8
2006,13125,16.8
2006,13127,17.1
2006,13129,12.5
2006,13131,22.2
2006,13133,21.5
2006,13135,9
2006,13137,12.6
2006,13139,13.4
2006,13141,31.6
2006,13143,16.8
2006,13145,9.4
2006,13147,21.5
2006,13149,16.4
2006,13151,8.1
2006,13153,13
2006,13155,20.4
2006,13157,15.2
2006,13159,15.4
2006,13161,21.5
2006,13163,21.9
2006,13165,25.5
2006,13167,27.5
2006,13169,11.8
2006,13171,17.2
2006,13173,23
2006,13175,24.8
2006,13177,8.9
2006,13179,16.8
2006,13181,20.5
2006,13183,20.4
2006,13185,21.6
2006,13187,13.1
2006,13189,21.5
2006,13191,19.5
2006,13193,29.7
2006,13195,15.5
2006,13197,23.6
2006,13199,19.6
2006,13201,22.1
2006,13205,25.3
2006,13207,11.9
2006,13209,20.4
2006,13211,12.3
2006,13213,13.8
2006,13215,17.3
2006,13217,11.8
2006,13219,6.9
2006,13221,14.5
2006,13223,7.4
2006,13225,22.1
2006,13227,11.4
2006,13229,18.7
2006,13231,9.9
2006,13233,15.5
2006,13235,19.6
2006,13237,15.1
2006,13239,23.8
2006,13241,13.8
2006,13243,28.4
2006,13245,19.4
2006,13247,11.4
2006,13249,18
2006,13251,18.5
2006,13253,24.6
2006,13255,20.6
2006,13257,18.8
2006,13259,28.4
2006,13261,23
2006,13263,20.9
2006,13265,26.6
2006,13267,24.8
2006,13269,26.6
2006,13271,29.9
2006,13273,29.7
2006,13275,23
2006,13277,20.6
2006,13279,22.8
2006,13281,13.1
2006,13283,28.6
2006,13285,18.4
2006,13287,27.1
2006,13289,20.2
2006,13291,14.2
2006,13293,19.7
2006,13295,14.8
2006,13297,10.5
2006,13299,20.9
2006,13301,24.9
2006,13303,25.9
2006,13305,19.2
2006,13307,22.6
2006,13309,29.3
2006,13311,12.6
2006,13313,13.9
2006,13315,26.7
2006,13317,20.4
2006,13319,23.9
2006,13321,20.2
2006,15000,9.4
2006,15001,13.8
2006,15003,8.5
2006,15005,0
2006,15007,9.4
2006,15009,9.8
2006,16000,12.8
2006,16001,8.3
2006,16003,14.6
2006,16005,15.5
2006,16007,12.5
2006,16009,14.9
2006,16011,13.9
2006,16013,8.2
2006,16015,13.3
2006,16017,13.6
2006,16019,12.3
2006,16021,17.6
2006,16023,15.4
2006,16025,9.1
2006,16027,14.2
2006,16029,11.1
2006,16031,15.3
2006,16033,16.5
2006,16035,17.5
2006,16037,13.2
2006,16039,13.6
2006,16041,11.4
2006,16043,13.8
2006,16045,13
2006,16047,16.2
2006,16049,16.3
2006,16051,11.5
2006,16053,14.5
2006,16055,12
2006,16057,17.8
2006,16059,15.9
2006,16061,13.2
2006,16063,12.3
2006,16065,27.6
2006,16067,14.7
2006,16069,12.7
2006,16071,12.5
2006,16073,19.2
2006,16075,14.6
2006,16077,15.4
2006,16079,19.5
2006,16081,11.2
2006,16083,14.1
2006,16085,9.9
2006,16087,16.5
2006,17000,12.3
2006,17001,11.7
2006,17003,26.7
2006,17005,14.4
2006,17007,8.8
2006,17009,13.2
2006,17011,10.8
2006,17013,10.8
2006,17015,10.3
2006,17017,13.2
2006,17019,19.2
2006,17021,14.2
2006,17023,11.9
2006,17025,15.7
2006,17027,8.6
2006,17029,17.7
2006,17031,15.4
2006,17033,15.5
2006,17035,11.9
2006,17037,12.8
2006,17039,11.3
2006,17041,9.6
2006,17043,5
2006,17045,13
2006,17047,11.7
2006,17049,9.5
2006,17051,17.9
2006,17053,8.9
2006,17055,19.1
2006,17057,14
2006,17059,19.1
2006,17061,15.3
2006,17063,5.7
2006,17065,16.3
2006,17067,10.8
2006,17069,18.1
2006,17071,11.5
2006,17073,9.4
2006,17075,9.3
2006,17077,25.7
2006,17079,11.8
2006,17081,15
2006,17083,9
2006,17085,8.8
2006,17087,17.1
2006,17089,8.3
2006,17091,14.1
2006,17093,3.9
2006,17095,15.6
2006,17097,6
2006,17099,11.2
2006,17101,16.6
2006,17103,10.3
2006,17105,11.1
2006,17107,11.5
2006,17109,22.9
2006,17111,5.3
2006,17113,12
2006,17115,16.4
2006,17117,11.5
2006,17119,12.2
2006,17121,17.2
2006,17123,9.4
2006,17125,12.2
2006,17127,13.7
2006,17129,8.8
2006,17131,9.2
2006,17133,4.2
2006,17135,13
2006,17137,14.2
2006,17139,10.1
2006,17141,7.5
2006,17143,13.7
2006,17145,13.5
2006,17147,7.3
2006,17149,14.6
2006,17151,17.6
2006,17153,25.3
2006,17155,7.4
2006,17157,12.1
2006,17159,14.4
2006,17161,13.6
2006,17163,13
2006,17165,21.4
2006,17167,12.4
2006,17169,11.4
2006,17171,11.9
2006,17173,10.6
2006,17175,10.6
2006,17177,13
2006,17179,8.8
2006,17181,16.2
2006,17183,17.6
2006,17185,13.7
2006,17187,13.3
2006,17189,8.4
2006,17191,13.9
2006,17193,15.5
2006,17195,10.9
2006,17197,6
2006,17199,15.8
2006,17201,14.3
2006,17203,6.4
2006,18000,12.5
2006,18001,13.5
2006,18003,11.6
2006,18005,9.7
2006,18007,9.1
2006,18009,13
2006,18011,6
2006,18013,10.7
2006,18015,8.4
2006,18017,10.4
2006,18019,11.9
2006,18021,11.9
2006,18023,11.9
2006,18025,17.6
2006,18027,14.5
2006,18029,7.5
2006,18031,10.5
2006,18033,8.1
2006,18035,19.8
2006,18037,6.8
2006,18039,10.8
2006,18041,12.7
2006,18043,10.4
2006,18045,11.2
2006,18047,9.7
2006,18049,10.6
2006,18051,9
2006,18053,15.6
2006,18055,16.1
2006,18057,3.9
2006,18059,5.8
2006,18061,8.7
2006,18063,5.6
2006,18065,11.5
2006,18067,16.7
2006,18069,9.2
2006,18071,10.4
2006,18073,9.3
2006,18075,12.4
2006,18077,14.3
2006,18079,12.2
2006,18081,6.5
2006,18083,19.7
2006,18085,9.1
2006,18087,10.7
2006,18089,16.7
2006,18091,12
2006,18093,12.1
2006,18095,13.6
2006,18097,15.9
2006,18099,10.4
2006,18101,12.3
2006,18103,12.9
2006,18105,24.2
2006,18107,10.3
2006,18109,9.6
2006,18111,9.2
2006,18113,10.1
2006,18115,9.5
2006,18117,16.8
2006,18119,11.9
2006,18121,15.2
2006,18123,12.3
2006,18125,9.7
2006,18127,9
2006,18129,8.8
2006,18131,11.7
2006,18133,9.9
2006,18135,12.9
2006,18137,9.2
2006,18139,10
2006,18141,12.9
2006,18143,14.9
2006,18145,10
2006,18147,9.4
2006,18149,14
2006,18151,10.5
2006,18153,14.5
2006,18155,14.5
2006,18157,17
2006,18159,7.3
2006,18161,11.9
2006,18163,14.6
2006,18165,12
2006,18167,21.5
2006,18169,10.9
2006,18171,8.3
2006,18173,6.4
2006,18175,15.7
2006,18177,14.2
2006,18179,7.6
2006,18181,9.2
2006,18183,7.4
2006,19000,11
2006,19001,10.3
2006,19003,12.7
2006,19005,11.4
2006,19007,15
2006,19009,10.1
2006,19011,7.6
2006,19013,14
2006,19015,9.3
2006,19017,6.8
2006,19019,9.9
2006,19021,10.5
2006,19023,9.1
2006,19025,10.6
2006,19027,8.3
2006,19029,12.2
2006,19031,7.3
2006,19033,10.4
2006,19035,8.9
2006,19037,8.4
2006,19039,11.8
2006,19041,9.3
2006,19043,10.4
2006,19045,11.3
2006,19047,11.7
2006,19049,6.1
2006,19051,12
2006,19053,17.3
2006,19055,9.7
2006,19057,13.8
2006,19059,7.4
2006,19061,10.3
2006,19063,10.1
2006,19065,14.4
2006,19067,11.7
2006,19069,9.9
2006,19071,10.7
2006,19073,10.1
2006,19075,6.5
2006,19077,8.6
2006,19079,8.8
2006,19081,8
2006,19083,12.1
2006,19085,10.9
2006,19087,9.9
2006,19089,10.2
2006,19091,9.6
2006,19093,9.8
2006,19095,6.9
2006,19097,12.8
2006,19099,10.2
2006,19101,14.9
2006,19103,16.2
2006,19105,10.5
2006,19107,11.1
2006,19109,9.6
2006,19111,12.4
2006,19113,9.7
2006,19115,11.8
2006,19117,14.4
2006,19119,6.8
2006,19121,7.9
2006,19123,10.8
2006,19125,8
2006,19127,11.4
2006,19129,10.1
2006,19131,9.3
2006,19133,11.8
2006,19135,11.8
2006,19137,12.7
2006,19139,11.3
2006,19141,9.3
2006,19143,8.6
2006,19145,12.1
2006,19147,12.1
2006,19149,7.2
2006,19151,10.1
2006,19153,9.7
2006,19155,11
2006,19157,11.4
2006,19159,15.2
2006,19161,10.9
2006,19163,12.8
2006,19165,8.9
2006,19167,7.2
2006,19169,16.3
2006,19171,10.4
2006,19173,12
2006,19175,14.3
2006,19177,13.9
2006,19179,14.8
2006,19181,6.3
2006,19183,9.9
2006,19185,14.8
2006,19187,13.1
2006,19189,9.9
2006,19191,9
2006,19193,13.7
2006,19195,8.6
2006,19197,9.9
2006,20000,12.2
2006,20001,15.4
2006,20003,14.5
2006,20005,13.7
2006,20007,12.6
2006,20009,14.1
2006,20011,16.6
2006,20013,15.2
2006,20015,10
2006,20017,11.5
2006,20019,15.1
2006,20021,18.7
2006,20023,14
2006,20025,12.4
2006,20027,11.4
2006,20029,14.2
2006,20031,10
2006,20033,10.6
2006,20035,15.1
2006,20037,18.2
2006,20039,14.7
2006,20041,10.5
2006,20043,13.6
2006,20045,18.6
2006,20047,13.6
2006,20049,18.3
2006,20051,12.7
2006,20053,10.8
2006,20055,15
2006,20057,17.7
2006,20059,10.5
2006,20061,11.9
2006,20063,11.5
2006,20065,12.6
2006,20067,11
2006,20069,9.4
2006,20071,11.2
2006,20073,14.2
2006,20075,13
2006,20077,13.6
2006,20079,8.5
2006,20081,11.9
2006,20083,11.5
2006,20085,10.1
2006,20087,8.5
2006,20089,15.2
2006,20091,4.9
2006,20093,12.3
2006,20095,11.3
2006,20097,12.7
2006,20099,16.1
2006,20101,10.3
2006,20103,9.5
2006,20105,11.9
2006,20107,12.8
2006,20109,10.6
2006,20111,18
2006,20113,8.4
2006,20115,11
2006,20117,10.3
2006,20119,10.9
2006,20121,7.7
2006,20123,11.8
2006,20125,16.6
2006,20127,12.1
2006,20129,12.6
2006,20131,8.5
2006,20133,14.9
2006,20135,10.2
2006,20137,12
2006,20139,11.3
2006,20141,13
2006,20143,9.7
2006,20145,12.7
2006,20147,11.5
2006,20149,9.9
2006,20151,12.9
2006,20153,14.1
2006,20155,12
2006,20157,11.9
2006,20159,12.9
2006,20161,19.2
2006,20163,12.8
2006,20165,12.7
2006,20167,14.9
2006,20169,12.3
2006,20171,8
2006,20173,13.7
2006,20175,16.7
2006,20177,13.9
2006,20179,14.2
2006,20181,16.1
2006,20183,12.8
2006,20185,15.9
2006,20187,12.6
2006,20189,11.5
2006,20191,10.9
2006,20193,11.6
2006,20195,12.3
2006,20197,9
2006,20199,14.2
2006,20201,10.6
2006,20203,13.2
2006,20205,17.1
2006,20207,18.9
2006,20209,19.2
2006,21000,17
2006,21001,24.8
2006,21003,18.6
2006,21005,8.6
2006,21007,14.3
2006,21009,18.5
2006,21011,21.6
2006,21013,33.4
2006,21015,7.2
2006,21017,15.6
2006,21019,17
2006,21021,16.5
2006,21023,13.9
2006,21025,36.4
2006,21027,17.7
2006,21029,8.4
2006,21031,18.2
2006,21033,17
2006,21035,15.4
2006,21037,12.9
2006,21039,14.8
2006,21041,15.9
2006,21043,23.6
2006,21045,27.4
2006,21047,18.9
2006,21049,13.9
2006,21051,34.3
2006,21053,30.4
2006,21055,18.1
2006,21057,26.6
2006,21059,13.9
2006,21061,19.7
2006,21063,28.9
2006,21065,26.4
2006,21067,15.9
2006,21069,20
2006,21071,29.8
2006,21073,12
2006,21075,26.7
2006,21077,18.6
2006,21079,14.3
2006,21081,13.4
2006,21083,17.5
2006,21085,19.5
2006,21087,19.9
2006,21089,14.6
2006,21091,12.4
2006,21093,11.8
2006,21095,31.1
2006,21097,14.8
2006,21099,23.2
2006,21101,13.9
2006,21103,15.4
2006,21105,17.7
2006,21107,16.2
2006,21109,27.9
2006,21111,14.9
2006,21113,13.4
2006,21115,26.3
2006,21117,9.5
2006,21119,29.6
2006,21121,36.7
2006,21123,15.4
2006,21125,20.3
2006,21127,26.9
2006,21129,31
2006,21131,28.3
2006,21133,28.7
2006,21135,29.3
2006,21137,20.8
2006,21139,12.6
2006,21141,17.4
2006,21143,15.7
2006,21145,17.3
2006,21147,36.1
2006,21149,17.3
2006,21151,15.7
2006,21153,31.4
2006,21155,19.1
2006,21157,12.6
2006,21159,32.2
2006,21161,18.3
2006,21163,13
2006,21165,25.6
2006,21167,13.5
2006,21169,22.3
2006,21171,25.9
2006,21173,15.4
2006,21175,25.9
2006,21177,20
2006,21179,11.4
2006,21181,15.6
2006,21183,17.7
2006,21185,5.8
2006,21187,15.7
2006,21189,41.5
2006,21191,15.3
2006,21193,26.9
2006,21195,22.3
2006,21197,22.8
2006,21199,17.7
2006,21201,20.8
2006,21203,26.8
2006,21205,25.3
2006,21207,21
2006,21209,11
2006,21211,10.9
2006,21213,13.7
2006,21215,8.8
2006,21217,22.2
2006,21219,18.8
2006,21221,12.8
2006,21223,14.7
2006,21225,17.3
2006,21227,16.7
2006,21229,14.8
2006,21231,27.1
2006,21233,15.9
2006,21235,27.9
2006,21237,34.4
2006,21239,8.3
2006,22000,19.4
2006,22001,22.5
2006,22003,22.6
2006,22005,11.4
2006,22007,20.3
2006,22009,26.9
2006,22011,14.6
2006,22013,25.8
2006,22015,12.1
2006,22017,22.2
2006,22019,16.2
2006,22021,22.2
2006,22023,15.7
2006,22025,28
2006,22027,25.4
2006,22029,27.9
2006,22031,21.6
2006,22033,20.1
2006,22035,44.4
2006,22037,22.1
2006,22039,30.3
2006,22041,31.9
2006,22043,19.4
2006,22045,23.2
2006,22047,22.3
2006,22049,18.8
2006,22051,14.7
2006,22053,19
2006,22055,16.9
2006,22057,17.3
2006,22059,18.3
2006,22061,28
2006,22063,13.4
2006,22065,36.1
2006,22067,27.7
2006,22069,28.6
2006,22071,23.7
2006,22073,21.2
2006,22075,18.9
2006,22077,27.5
2006,22079,20.8
2006,22081,28.5
2006,22083,27.4
2006,22085,20.5
2006,22087,18.8
2006,22089,13.4
2006,22091,23.4
2006,22093,18.6
2006,22095,16.7
2006,22097,28.4
2006,22099,19.2
2006,22101,23.9
2006,22103,9.9
2006,22105,24.9
2006,22107,36.3
2006,22109,18.3
2006,22111,20.8
2006,22113,18.9
2006,22115,18.6
2006,22117,27.5
2006,22119,22.3
2006,22121,17.1
2006,22123,23.5
2006,22125,21.7
2006,22127,25.1
2006,23000,12.7
2006,23001,15.7
2006,23003,16.8
2006,23005,9.9
2006,23007,13.9
2006,23009,12.4
2006,23011,12.5
2006,23013,12.6
2006,23015,11.7
2006,23017,14.9
2006,23019,15.3
2006,23021,16.6
2006,23023,11.1
2006,23025,16.3
2006,23027,15.6
2006,23029,19.6
2006,23031,8.5
2006,24000,8
2006,24001,14.9
2006,24003,4.8
2006,24005,8
2006,24009,4.4
2006,24011,11
2006,24013,4
2006,24015,7.8
2006,24017,6.2
2006,24019,14.3
2006,24021,4.5
2006,24023,11.7
2006,24025,4.7
2006,24027,4.3
2006,24029,10.3
2006,24031,4.8
2006,24033,7.7
2006,24035,6.5
2006,24037,7.5
2006,24039,21.1
2006,24041,7.7
2006,24043,9.5
2006,24045,12.3
2006,24047,9.3
2006,24510,19.2
2006,25000,10
2006,25001,6.3
2006,25003,12.1
2006,25005,11
2006,25007,7.4
2006,25009,9.5
2006,25011,10
2006,25013,16.7
2006,25015,10.6
2006,25017,7.4
2006,25019,6.9
2006,25021,5.9
2006,25023,7
2006,25025,18.9
2006,25027,9.1
2006,26000,13.5
2006,26001,14.7
2006,26003,11.8
2006,26005,9.7
2006,26007,14
2006,26009,12.7
2006,26011,17.8
2006,26013,15.3
2006,26015,7.6
2006,26017,13.4
2006,26019,10
2006,26021,15.3
2006,26023,14.7
2006,26025,16.8
2006,26027,12
2006,26029,10
2006,26031,15.3
2006,26033,15.7
2006,26035,19.7
2006,26037,5.9
2006,26039,17.1
2006,26041,12.3
2006,26043,11.4
2006,26045,8.2
2006,26047,8.2
2006,26049,16.8
2006,26051,16
2006,26053,19.4
2006,26055,8.3
2006,26057,18.1
2006,26059,12.5
2006,26061,20.3
2006,26063,12.8
2006,26065,19.8
2006,26067,12.2
2006,26069,15.6
2006,26071,14.8
2006,26073,22.4
2006,26075,14
2006,26077,16.4
2006,26079,14.8
2006,26081,12.8
2006,26083,13.5
2006,26085,22.6
2006,26087,9.6
2006,26089,7.5
2006,26091,10.6
2006,26093,5
2006,26095,19.1
2006,26097,14.9
2006,26099,8.2
2006,26101,14.9
2006,26103,12.7
2006,26105,14.4
2006,26107,17.4
2006,26109,10.7
2006,26111,11.7
2006,26113,13.7
2006,26115,7.3
2006,26117,16.1
2006,26119,14.8
2006,26121,16.7
2006,26123,15.8
2006,26125,6.9
2006,26127,17.7
2006,26129,18.4
2006,26131,13.2
2006,26133,16.3
2006,26135,17.9
2006,26137,10.2
2006,26139,6.3
2006,26141,12.3
2006,26143,18.9
2006,26145,18.4
2006,26147,12.1
2006,26149,13.4
2006,26151,14.5
2006,26153,16.5
2006,26155,12.3
2006,26157,13.5
2006,26159,15.1
2006,26161,14
2006,26163,19.7
2006,26165,15.1
2006,27000,9.7
2006,27001,14.8
2006,27003,6
2006,27005,11.8
2006,27007,18.8
2006,27009,7.4
2006,27011,12.8
2006,27013,16.8
2006,27015,7.3
2006,27017,10
2006,27019,4.3
2006,27021,12.8
2006,27023,9.6
2006,27025,6.4
2006,27027,11.8
2006,27029,16.7
2006,27031,9.6
2006,27033,12.4
2006,27035,9.6
2006,27037,5
2006,27039,6.1
2006,27041,9.6
2006,27043,10.9
2006,27045,10.7
2006,27047,9.3
2006,27049,7.4
2006,27051,10.6
2006,27053,11.3
2006,27055,7.5
2006,27057,12.4
2006,27059,7.1
2006,27061,12.8
2006,27063,8.8
2006,27065,14.9
2006,27067,10.6
2006,27069,9.3
2006,27071,13.8
2006,27073,9.4
2006,27075,9.1
2006,27077,10.9
2006,27079,5.9
2006,27081,9.7
2006,27083,10.4
2006,27085,6.1
2006,27087,17.9
2006,27089,10.4
2006,27091,10.4
2006,27093,8.1
2006,27095,10.2
2006,27097,10.2
2006,27099,11
2006,27101,8.2
2006,27103,9.1
2006,27105,11.7
2006,27107,12.5
2006,27109,7.2
2006,27111,12
2006,27113,10.7
2006,27115,11.9
2006,27117,10.7
2006,27119,12.3
2006,27121,9.2
2006,27123,14.3
2006,27125,10.8
2006,27127,10.2
2006,27129,10.5
2006,27131,8.5
2006,27133,9
2006,27135,8
2006,27137,13.2
2006,27139,3.9
2006,27141,5.4
2006,27143,7.6
2006,27145,12.4
2006,27147,7.2
2006,27149,13.7
2006,27151,10.7
2006,27153,14
2006,27155,13.9
2006,27157,7.7
2006,27159,16.5
2006,27161,8.6
2006,27163,4.5
2006,27165,11.5
2006,27167,9.9
2006,27169,13
2006,27171,6.1
2006,27173,12.5
2006,28000,20.9
2006,28001,27.1
2006,28003,17.7
2006,28005,23.4
2006,28007,22.6
2006,28009,23.3
2006,28011,38.7
2006,28013,21.2
2006,28015,19.8
2006,28017,21.9
2006,28019,25.6
2006,28021,30.3
2006,28023,23.5
2006,28025,24.2
2006,28027,32.7
2006,28029,22.9
2006,28031,21.6
2006,28033,9.6
2006,28035,21.8
2006,28037,22.5
2006,28039,17.2
2006,28041,23.1
2006,28043,20.2
2006,28045,18.5
2006,28047,16
2006,28049,23.1
2006,28051,39.9
2006,28053,37.9
2006,28055,48.3
2006,28057,14.9
2006,28059,15.8
2006,28061,23.6
2006,28063,34.5
2006,28065,29.2
2006,28067,19.2
2006,28069,27.5
2006,28071,23.8
2006,28073,12.9
2006,28075,24
2006,28077,20.8
2006,28079,22.1
2006,28081,18.4
2006,28083,44.6
2006,28085,18.3
2006,28087,18.6
2006,28089,12.6
2006,28091,27.5
2006,28093,18.5
2006,28095,20.3
2006,28097,23.8
2006,28099,18.9
2006,28101,19.8
2006,28103,30.9
2006,28105,27.9
2006,28107,24.5
2006,28109,19.7
2006,28111,23.3
2006,28113,26.1
2006,28115,15.2
2006,28117,19.3
2006,28119,31.4
2006,28121,11
2006,28123,22.2
2006,28125,35.5
2006,28127,20.5
2006,28129,20.3
2006,28131,18.9
2006,28133,42.9
2006,28135,30.7
2006,28137,17.3
2006,28139,20
2006,28141,15.3
2006,28143,25.1
2006,28145,13.6
2006,28147,24.5
2006,28149,19.3
2006,28151,30.6
2006,28153,22.2
2006,28155,21.6
2006,28157,34
2006,28159,28
2006,28161,23.4
2006,28163,31.2
2006,29000,13.8
2006,29001,22.5
2006,29003,9.6
2006,29005,13.9
2006,29007,15.2
2006,29009,19.3
2006,29011,15
2006,29013,16
2006,29015,16.6
2006,29017,17.7
2006,29019,14.7
2006,29021,14.2
2006,29023,22.3
2006,29025,13
2006,29027,12.1
2006,29029,13.2
2006,29031,15.2
2006,29033,15.6
2006,29035,24.4
2006,29037,7.4
2006,29039,21.9
2006,29041,13.5
2006,29043,10.7
2006,29045,15.1
2006,29047,7.4
2006,29049,10
2006,29051,12.7
2006,29053,13.2
2006,29055,17.5
2006,29057,16.7
2006,29059,18.4
2006,29061,17.8
2006,29063,16.7
2006,29065,20.5
2006,29067,20.1
2006,29069,26
2006,29071,9.8
2006,29073,11.5
2006,29075,12.2
2006,29077,13.2
2006,29079,18.2
2006,29081,17.2
2006,29083,17.1
2006,29085,18.9
2006,29087,14.6
